,trial,stim,xpos,ypos,orientation
0,0,0,0.8400000000000007,4.178571428571429,270
1,0,1,2.5200000000000005,-5.85,180
2,0,2,4.2,-0.8357142857142854,270
3,0,3,2.5200000000000005,2.5071428571428562,360
4,0,4,0.8400000000000007,-5.85,180
5,0,5,-0.8399999999999999,2.5071428571428562,180
6,0,6,-4.2,-2.507142857142857,270
7,0,7,-0.8399999999999999,-5.85,360
8,1,0,0.8400000000000007,5.85,90
9,1,1,-2.52,-2.507142857142857,180
10,1,2,4.2,4.178571428571429,270
11,1,3,-2.52,5.85,360
12,2,0,0.8400000000000007,4.178571428571429,360
13,2,1,-2.52,2.5071428571428562,180
14,2,2,4.2,-4.178571428571429,270
15,2,3,2.5200000000000005,5.85,360
16,3,0,4.2,-2.507142857142857,90
17,3,1,-4.2,5.85,180
18,3,2,4.2,-4.178571428571429,270
19,3,3,0.8400000000000007,5.85,360
20,3,4,-0.8399999999999999,5.85,180
21,3,5,2.5200000000000005,5.85,180
22,3,6,2.5200000000000005,-0.8357142857142854,270
23,3,7,0.8400000000000007,-5.85,360
24,4,0,2.5200000000000005,-2.507142857142857,90
25,4,1,-4.2,-5.85,180
26,4,2,4.2,0.8357142857142854,270
27,4,3,-2.52,-5.85,360
28,4,4,0.8400000000000007,0.8357142857142854,180
29,4,5,-2.52,4.178571428571429,180
30,4,6,2.5200000000000005,5.85,270
31,4,7,4.2,-0.8357142857142854,360
32,5,0,-4.2,5.85,90
33,5,1,-4.2,4.178571428571429,180
34,5,2,-4.2,0.8357142857142854,270
35,5,3,0.8400000000000007,-2.507142857142857,360
36,6,0,0.8400000000000007,-5.85,180
37,6,1,-0.8399999999999999,-4.178571428571429,180
38,6,2,-2.52,4.178571428571429,270
39,6,3,4.2,-0.8357142857142854,360
40,6,4,4.2,0.8357142857142854,360
41,6,5,-4.2,-5.85,180
42,6,6,2.5200000000000005,-4.178571428571429,270
43,6,7,0.8400000000000007,-2.507142857142857,360
44,7,0,0.8400000000000007,-0.8357142857142854,270
45,7,1,-4.2,-5.85,180
46,7,2,-4.2,2.5071428571428562,270
47,7,3,-2.52,0.8357142857142854,360
48,8,0,2.5200000000000005,2.5071428571428562,180
49,8,1,4.2,-5.85,180
50,8,2,2.5200000000000005,0.8357142857142854,270
51,8,3,2.5200000000000005,-2.507142857142857,360
52,9,0,-0.8399999999999999,5.85,90
53,9,1,4.2,2.5071428571428562,180
54,9,2,-2.52,4.178571428571429,270
55,9,3,0.8400000000000007,0.8357142857142854,360
56,9,4,2.5200000000000005,-4.178571428571429,270
57,9,5,-2.52,-5.85,180
58,9,6,2.5200000000000005,-5.85,270
59,9,7,-2.52,0.8357142857142854,360
60,10,0,-2.52,5.85,360
61,10,1,0.8400000000000007,5.85,180
62,10,2,2.5200000000000005,-5.85,270
63,10,3,-4.2,4.178571428571429,360
64,10,4,0.8400000000000007,2.5071428571428562,360
65,10,5,4.2,2.5071428571428562,180
66,10,6,-0.8399999999999999,5.85,270
67,10,7,4.2,4.178571428571429,360
68,11,0,-4.2,-5.85,90
69,11,1,2.5200000000000005,0.8357142857142854,180
70,11,2,-2.52,0.8357142857142854,270
71,11,3,0.8400000000000007,2.5071428571428562,360
