,trial,stim,xpos,ypos,orientation
0,0,0,-0.8399999999999999,0.8357142857142854,90
1,0,1,-4.2,-4.178571428571429,180
2,0,2,-0.8399999999999999,-4.178571428571429,270
3,0,3,0.8400000000000007,5.85,360
4,0,4,-2.52,0.8357142857142854,360
5,0,5,0.8400000000000007,-2.507142857142857,180
6,0,6,2.5200000000000005,-2.507142857142857,270
7,0,7,4.2,-4.178571428571429,360
8,1,0,-2.52,0.8357142857142854,270
9,1,1,2.5200000000000005,0.8357142857142854,180
10,1,2,2.5200000000000005,-0.8357142857142854,270
11,1,3,4.2,0.8357142857142854,360
12,1,4,-0.8399999999999999,-5.85,270
13,1,5,4.2,-2.507142857142857,180
14,1,6,2.5200000000000005,5.85,270
15,1,7,-4.2,2.5071428571428562,360
16,2,0,-4.2,2.5071428571428562,90
17,2,1,-0.8399999999999999,5.85,180
18,2,2,0.8400000000000007,-2.507142857142857,270
19,2,3,-0.8399999999999999,-5.85,360
20,3,0,0.8400000000000007,0.8357142857142854,90
21,3,1,4.2,0.8357142857142854,180
22,3,2,-4.2,4.178571428571429,270
23,3,3,-2.52,0.8357142857142854,360
24,4,0,4.2,0.8357142857142854,270
25,4,1,4.2,-5.85,180
26,4,2,-0.8399999999999999,-2.507142857142857,270
27,4,3,-4.2,4.178571428571429,360
28,4,4,-4.2,-2.507142857142857,180
29,4,5,2.5200000000000005,2.5071428571428562,180
30,4,6,-2.52,0.8357142857142854,270
31,4,7,-0.8399999999999999,5.85,360
32,5,0,2.5200000000000005,-5.85,90
33,5,1,2.5200000000000005,0.8357142857142854,180
34,5,2,4.2,-4.178571428571429,270
35,5,3,4.2,0.8357142857142854,360
36,6,0,2.5200000000000005,-5.85,180
37,6,1,-4.2,-4.178571428571429,180
38,6,2,4.2,-5.85,270
39,6,3,-0.8399999999999999,5.85,360
40,7,0,2.5200000000000005,4.178571428571429,90
41,7,1,0.8400000000000007,-0.8357142857142854,180
42,7,2,-0.8399999999999999,-0.8357142857142854,270
43,7,3,-0.8399999999999999,4.178571428571429,360
44,8,0,2.5200000000000005,2.5071428571428562,360
45,8,1,-4.2,5.85,180
46,8,2,-4.2,2.5071428571428562,270
47,8,3,2.5200000000000005,-5.85,360
48,9,0,2.5200000000000005,-4.178571428571429,270
49,9,1,-2.52,0.8357142857142854,180
50,9,2,-4.2,5.85,270
51,9,3,2.5200000000000005,4.178571428571429,360
52,9,4,4.2,-2.507142857142857,270
53,9,5,-0.8399999999999999,-4.178571428571429,180
54,9,6,-0.8399999999999999,-0.8357142857142854,270
55,9,7,4.2,4.178571428571429,360
56,10,0,-2.52,4.178571428571429,90
57,10,1,-2.52,-5.85,180
58,10,2,2.5200000000000005,4.178571428571429,270
59,10,3,-2.52,2.5071428571428562,360
60,10,4,2.5200000000000005,-4.178571428571429,180
61,10,5,-4.2,-5.85,180
62,10,6,-2.52,0.8357142857142854,270
63,10,7,-2.52,-2.507142857142857,360
64,11,0,2.5200000000000005,-0.8357142857142854,270
65,11,1,4.2,-2.507142857142857,180
66,11,2,2.5200000000000005,5.85,270
67,11,3,4.2,2.5071428571428562,360
68,11,4,-0.8399999999999999,-0.8357142857142854,270
69,11,5,-0.8399999999999999,5.85,180
70,11,6,0.8400000000000007,-5.85,270
71,11,7,2.5200000000000005,-4.178571428571429,360
