,trial,stim,xpos,ypos,orientation
0,0,0,2.5200000000000005,4.178571428571429,90
1,0,1,-4.2,-2.507142857142857,180
2,0,2,2.5200000000000005,2.5071428571428562,270
3,0,3,4.2,-0.8357142857142854,360
4,0,4,-2.52,-2.507142857142857,360
5,0,5,0.8400000000000007,-0.8357142857142854,180
6,0,6,4.2,-5.85,270
7,0,7,0.8400000000000007,-4.178571428571429,360
8,1,0,2.5200000000000005,-2.507142857142857,90
9,1,1,0.8400000000000007,0.8357142857142854,180
10,1,2,2.5200000000000005,-5.85,270
11,1,3,-0.8399999999999999,-4.178571428571429,360
12,1,4,-4.2,-2.507142857142857,270
13,1,5,-4.2,-4.178571428571429,180
14,1,6,-0.8399999999999999,5.85,270
15,1,7,0.8400000000000007,2.5071428571428562,360
16,2,0,0.8400000000000007,-0.8357142857142854,90
17,2,1,2.5200000000000005,-4.178571428571429,180
18,2,2,-2.52,-2.507142857142857,270
19,2,3,2.5200000000000005,-0.8357142857142854,360
20,2,4,-2.52,-0.8357142857142854,180
21,2,5,-2.52,5.85,180
22,2,6,-2.52,4.178571428571429,270
23,2,7,-4.2,-4.178571428571429,360
24,3,0,-2.52,-0.8357142857142854,360
25,3,1,-2.52,-5.85,180
26,3,2,2.5200000000000005,-5.85,270
27,3,3,-0.8399999999999999,5.85,360
28,4,0,4.2,-0.8357142857142854,270
29,4,1,2.5200000000000005,-0.8357142857142854,180
30,4,2,-2.52,-0.8357142857142854,270
31,4,3,0.8400000000000007,0.8357142857142854,360
32,5,0,4.2,5.85,90
33,5,1,2.5200000000000005,-4.178571428571429,180
34,5,2,-0.8399999999999999,5.85,270
35,5,3,2.5200000000000005,2.5071428571428562,360
36,5,4,-0.8399999999999999,4.178571428571429,270
37,5,5,4.2,2.5071428571428562,180
38,5,6,0.8400000000000007,0.8357142857142854,270
39,5,7,-2.52,-2.507142857142857,360
40,6,0,4.2,-4.178571428571429,270
41,6,1,2.5200000000000005,-4.178571428571429,180
42,6,2,-2.52,5.85,270
43,6,3,0.8400000000000007,5.85,360
44,7,0,0.8400000000000007,5.85,270
45,7,1,2.5200000000000005,-5.85,180
46,7,2,-0.8399999999999999,4.178571428571429,270
47,7,3,4.2,-2.507142857142857,360
48,8,0,0.8400000000000007,2.5071428571428562,90
49,8,1,-0.8399999999999999,4.178571428571429,180
50,8,2,2.5200000000000005,0.8357142857142854,270
51,8,3,4.2,4.178571428571429,360
52,9,0,2.5200000000000005,-0.8357142857142854,360
53,9,1,4.2,4.178571428571429,180
54,9,2,0.8400000000000007,2.5071428571428562,270
55,9,3,0.8400000000000007,5.85,360
56,10,0,-2.52,4.178571428571429,90
57,10,1,-0.8399999999999999,0.8357142857142854,180
58,10,2,4.2,0.8357142857142854,270
59,10,3,-2.52,-2.507142857142857,360
60,10,4,2.5200000000000005,5.85,270
61,10,5,-0.8399999999999999,-4.178571428571429,180
62,10,6,0.8400000000000007,4.178571428571429,270
63,10,7,-0.8399999999999999,-0.8357142857142854,360
64,11,0,-0.8399999999999999,-0.8357142857142854,270
65,11,1,4.2,4.178571428571429,180
66,11,2,-2.52,2.5071428571428562,270
67,11,3,0.8400000000000007,5.85,360
68,11,4,2.5200000000000005,-5.85,360
69,11,5,-0.8399999999999999,5.85,180
70,11,6,2.5200000000000005,5.85,270
71,11,7,-4.2,0.8357142857142854,360
