,trial,stim,xpos,ypos,orientation
0,0,0,2.5200000000000005,5.85,90
1,0,1,-0.8399999999999999,-5.85,180
2,0,2,4.2,5.85,270
3,0,3,-0.8399999999999999,4.178571428571429,360
4,1,0,4.2,0.8357142857142854,180
5,1,1,4.2,-4.178571428571429,180
6,1,2,2.5200000000000005,-4.178571428571429,270
7,1,3,-4.2,-4.178571428571429,360
8,1,4,0.8400000000000007,2.5071428571428562,180
9,1,5,-2.52,5.85,180
10,1,6,4.2,4.178571428571429,270
11,1,7,-4.2,-0.8357142857142854,360
12,2,0,-0.8399999999999999,5.85,180
13,2,1,0.8400000000000007,4.178571428571429,180
14,2,2,-2.52,5.85,270
15,2,3,0.8400000000000007,-5.85,360
16,2,4,2.5200000000000005,-2.507142857142857,360
17,2,5,-4.2,4.178571428571429,180
18,2,6,2.5200000000000005,0.8357142857142854,270
19,2,7,4.2,2.5071428571428562,360
20,3,0,-2.52,2.5071428571428562,90
21,3,1,0.8400000000000007,-2.507142857142857,180
22,3,2,-0.8399999999999999,-4.178571428571429,270
23,3,3,-2.52,-0.8357142857142854,360
24,4,0,0.8400000000000007,-5.85,180
25,4,1,-2.52,-2.507142857142857,180
26,4,2,-4.2,0.8357142857142854,270
27,4,3,-2.52,-5.85,360
28,4,4,2.5200000000000005,5.85,180
29,4,5,4.2,-0.8357142857142854,180
30,4,6,0.8400000000000007,0.8357142857142854,270
31,4,7,4.2,0.8357142857142854,360
32,5,0,-4.2,-5.85,90
33,5,1,-2.52,2.5071428571428562,180
34,5,2,-2.52,-2.507142857142857,270
35,5,3,-0.8399999999999999,-2.507142857142857,360
36,6,0,-0.8399999999999999,0.8357142857142854,90
37,6,1,-2.52,0.8357142857142854,180
38,6,2,2.5200000000000005,-2.507142857142857,270
39,6,3,4.2,-0.8357142857142854,360
40,7,0,4.2,-5.85,270
41,7,1,-2.52,2.5071428571428562,180
42,7,2,-2.52,-0.8357142857142854,270
43,7,3,4.2,0.8357142857142854,360
44,7,4,-2.52,0.8357142857142854,270
45,7,5,0.8400000000000007,-5.85,180
46,7,6,-0.8399999999999999,-0.8357142857142854,270
47,7,7,-4.2,-4.178571428571429,360
48,8,0,-2.52,-2.507142857142857,90
49,8,1,-2.52,-4.178571428571429,180
50,8,2,-0.8399999999999999,-5.85,270
51,8,3,-4.2,0.8357142857142854,360
52,9,0,-0.8399999999999999,2.5071428571428562,90
53,9,1,-0.8399999999999999,-0.8357142857142854,180
54,9,2,2.5200000000000005,4.178571428571429,270
55,9,3,2.5200000000000005,2.5071428571428562,360
56,10,0,-4.2,-5.85,270
57,10,1,2.5200000000000005,4.178571428571429,180
58,10,2,4.2,-0.8357142857142854,270
59,10,3,-0.8399999999999999,2.5071428571428562,360
60,10,4,-4.2,0.8357142857142854,360
61,10,5,-0.8399999999999999,-0.8357142857142854,180
62,10,6,-0.8399999999999999,4.178571428571429,270
63,10,7,4.2,-2.507142857142857,360
64,11,0,-0.8399999999999999,0.8357142857142854,360
65,11,1,-2.52,-0.8357142857142854,180
66,11,2,0.8400000000000007,4.178571428571429,270
67,11,3,4.2,2.5071428571428562,360
68,11,4,4.2,4.178571428571429,270
69,11,5,-4.2,-0.8357142857142854,180
70,11,6,-0.8399999999999999,-5.85,270
71,11,7,-4.2,-4.178571428571429,360
