,trial,stim,xpos,ypos,orientation
0,0,0,-0.8399999999999999,0.8357142857142854,90
1,0,1,-2.52,-4.178571428571429,180
2,0,2,0.8400000000000007,-4.178571428571429,270
3,0,3,4.2,-4.178571428571429,360
4,1,0,-4.2,-0.8357142857142854,90
5,1,1,-4.2,0.8357142857142854,180
6,1,2,2.5200000000000005,-2.507142857142857,270
7,1,3,-4.2,4.178571428571429,360
8,2,0,-0.8399999999999999,5.85,90
9,2,1,2.5200000000000005,2.5071428571428562,180
10,2,2,-4.2,-0.8357142857142854,270
11,2,3,2.5200000000000005,-5.85,360
12,3,0,-2.52,2.5071428571428562,360
13,3,1,-4.2,-2.507142857142857,180
14,3,2,-4.2,2.5071428571428562,270
15,3,3,0.8400000000000007,-0.8357142857142854,360
16,3,4,0.8400000000000007,-2.507142857142857,270
17,3,5,-4.2,0.8357142857142854,180
18,3,6,-2.52,5.85,270
19,3,7,4.2,2.5071428571428562,360
20,4,0,-4.2,-0.8357142857142854,360
21,4,1,2.5200000000000005,0.8357142857142854,180
22,4,2,-4.2,5.85,270
23,4,3,-2.52,4.178571428571429,360
24,4,4,4.2,-5.85,360
25,4,5,4.2,-0.8357142857142854,180
26,4,6,2.5200000000000005,2.5071428571428562,270
27,4,7,4.2,5.85,360
28,5,0,0.8400000000000007,-4.178571428571429,90
29,5,1,-4.2,-0.8357142857142854,180
30,5,2,-2.52,4.178571428571429,270
31,5,3,-4.2,-2.507142857142857,360
32,6,0,2.5200000000000005,-0.8357142857142854,270
33,6,1,-2.52,-5.85,180
34,6,2,-0.8399999999999999,-2.507142857142857,270
35,6,3,0.8400000000000007,-2.507142857142857,360
36,6,4,-2.52,-4.178571428571429,360
37,6,5,2.5200000000000005,-2.507142857142857,180
38,6,6,-4.2,5.85,270
39,6,7,2.5200000000000005,0.8357142857142854,360
40,7,0,4.2,-0.8357142857142854,90
41,7,1,-2.52,-0.8357142857142854,180
42,7,2,-4.2,4.178571428571429,270
43,7,3,2.5200000000000005,2.5071428571428562,360
44,8,0,2.5200000000000005,0.8357142857142854,90
45,8,1,4.2,-5.85,180
46,8,2,-2.52,0.8357142857142854,270
47,8,3,-0.8399999999999999,5.85,360
48,9,0,-4.2,4.178571428571429,270
49,9,1,2.5200000000000005,-0.8357142857142854,180
50,9,2,4.2,2.5071428571428562,270
51,9,3,-4.2,0.8357142857142854,360
52,9,4,2.5200000000000005,0.8357142857142854,360
53,9,5,-4.2,-0.8357142857142854,180
54,9,6,2.5200000000000005,5.85,270
55,9,7,-2.52,2.5071428571428562,360
56,10,0,2.5200000000000005,-2.507142857142857,180
57,10,1,0.8400000000000007,-0.8357142857142854,180
58,10,2,-0.8399999999999999,0.8357142857142854,270
59,10,3,0.8400000000000007,2.5071428571428562,360
60,10,4,2.5200000000000005,2.5071428571428562,180
61,10,5,4.2,0.8357142857142854,180
62,10,6,-0.8399999999999999,5.85,270
63,10,7,-0.8399999999999999,-0.8357142857142854,360
64,11,0,4.2,0.8357142857142854,360
65,11,1,-2.52,5.85,180
66,11,2,-4.2,2.5071428571428562,270
67,11,3,2.5200000000000005,0.8357142857142854,360
68,11,4,-0.8399999999999999,-0.8357142857142854,270
69,11,5,2.5200000000000005,-4.178571428571429,180
70,11,6,0.8400000000000007,5.85,270
71,11,7,-0.8399999999999999,2.5071428571428562,360
